1771168020,CADCHF_otc,LIVE,0.60021,0.60104,0.5999,0.60056,1,1,1
1771168080,CADCHF_otc,LIVE,0.60054,0.60163,0.59998,0.60147,1,1,1
1771168140,CADCHF_otc,LIVE,0.6015,0.60166,0.60061,0.60061,1,0,0
1771168200,CADCHF_otc,LIVE,0.60061,0.60078,0.59972,0.6,1,1,1
1771168260,CADCHF_otc,LIVE,0.59997,0.6,0.5989,0.59938,1,1,1
1771168320,CADCHF_otc,LIVE,0.59938,0.59984,0.5992,0.59952,1,1,1
1771168380,CADCHF_otc,LIVE,0.59952,0.59971,0.59894,0.59904,1,1,1
1771168440,CADCHF_otc,LIVE,0.59904,0.59983,0.59904,0.59913,1,0,0
1771168500,CADCHF_otc,LIVE,0.59909,0.60025,0.59904,0.60014,1,1,1
1771168560,CADCHF_otc,LIVE,0.60014,0.60105,0.60006,0.60105,0,1,0
1771168620,CADCHF_otc,LIVE,0.60105,0.60105,0.60001,0.60002,0,1,0
1771168680,CADCHF_otc,LIVE,0.60002,0.60074,0.59989,0.59996,1,1,1
1771168740,CADCHF_otc,LIVE,0.59999,0.59999,0.59875,0.599,0,1,0
1771168800,CADCHF_otc,LIVE,0.59897,0.59955,0.59896,0.59951,1,1,1
1771168860,CADCHF_otc,LIVE,0.59949,0.59991,0.59902,0.59924,1,1,1
1771168920,CADCHF_otc,LIVE,0.59924,0.59924,0.5972,0.5977,0,1,0
